AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code ,Council District,Total Units,Total Affordable Units,Total PSH Units ,Unit Type,Tenure,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Fee in Lieu Status,Calculated Fee In Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,RHDA ,OHDA,PA Bond ,CLT,DDB,ERC,MDA,MUD,MUDB,NBG,PUDDA,PUDDB,RNY,SMART,SMART-GF,TOD,UNO,VMU,VOL,2006 GO Bond ,2013 GO Bond,CDBG,HOME,HTF,CIP,UNO TF ,Total City Funding ,LIHTC ,Longitude,Latitude,Location
347,4289,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29680061,"(30.29680061, -97.70249939)"
347,4290,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29680061,"(30.29680061, -97.70249939)"
347,4291,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4292,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4293,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4294,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4295,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4296,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29710007,"(30.29710007, -97.70249939)"
347,4297,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4298,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4299,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4300,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4301,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4302,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29710007,"(30.29710007, -97.70059967)"
347,4303,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4304,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4305,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4306,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4307,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4308,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.2968998,"(30.2968998, -97.70059967)"
347,4309,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70269775,30.29850006,"(30.29850006, -97.70269775)"
347,4310,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70259857,30.29850006,"(30.29850006, -97.70259857)"
347,4311,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70259857,30.29850006,"(30.29850006, -97.70259857)"
347,4312,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29850006,"(30.29850006, -97.70249939)"
347,4313,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70240021,30.29850006,"(30.29850006, -97.70240021)"
347,4314,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70230103,30.29850006,"(30.29850006, -97.70230103)"
347,4315,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70220184,30.29850006,"(30.29850006, -97.70220184)"
347,4316,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70210266,30.29850006,"(30.29850006, -97.70210266)"
347,4317,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.29850006,"(30.29850006, -97.70110321)"
347,4318,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.7009964,30.29850006,"(30.29850006, -97.7009964)"
347,4319,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.700993,30.298497,"(30.298497, -97.700993)"
347,4320,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70089722,30.29850006,"(30.29850006, -97.70089722)"
347,4321,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70050049,30.29879951,"(30.29879951, -97.70050049)"
347,4322,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.29879951,"(30.29879951, -97.70059967)"
347,4323,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70069885,30.29879951,"(30.29879951, -97.70069885)"
347,4324,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70079803,30.29879951,"(30.29879951, -97.70079803)"
347,4325,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70089722,30.29879951,"(30.29879951, -97.70089722)"
347,4326,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.7009964,30.29879951,"(30.29879951, -97.7009964)"
347,4327,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.7009964,30.29879951,"(30.29879951, -97.7009964)"
347,4328,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.29879951,"(30.29879951, -97.70110321)"
347,4329,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70220184,30.29879951,"(30.29879951, -97.70220184)"
347,4330,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70220184,30.29879951,"(30.29879951, -97.70220184)"
347,4331,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70230103,30.29879951,"(30.29879951, -97.70230103)"
347,4332,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70240021,30.29879951,"(30.29879951, -97.70240021)"
97,4333,908 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.730487,30.270597,"(30.270597, -97.730487)"
97,4334,912 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.730251,30.270465,"(30.270465, -97.730251)"
97,4335,914 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.730126,30.270435,"(30.270435, -97.730126)"
97,4336,916 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.73003,30.27043,"(30.27043, -97.73003)"
97,4337,1006 Juniper Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.729199,30.270136,"(30.270136, -97.729199)"
97,4338,1162 Curve Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.729907,30.270405,"(30.270405, -97.729907)"
97,4339,1169 Curve Street,Undisclosed,Austin Revitalization Authority,Undisclosed,"78,702",1,1,1,,Single Family,Ownership,Affordability Period Expired,,,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.729573,30.27056,"(30.27056, -97.729573)"
395,4342,5th and West Residences,"5th and West Owner, LP",Unknown,Undisclosed,"78,701",9,163,0,,Multifamily,Ownership,Project Completed,,,0,Paid,"487,135.00",0,0,0,0,0,0,163,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,0,N/A,-97.750679,30.269427,"(30.269427, -97.750679)"
347,4344,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70249939,30.29879951,"(30.29879951, -97.70249939)"
347,4345,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70259857,30.29879951,"(30.29879951, -97.70259857)"
347,4346,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70259857,30.29879951,"(30.29879951, -97.70259857)"
347,4347,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70269775,30.29879951,"(30.29879951, -97.70269775)"
347,4348,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70140076,30.29910088,"(30.29910088, -97.70140076)"
347,4349,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70140076,30.29920006,"(30.29920006, -97.70140076)"
347,4350,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70189667,30.29910088,"(30.29910088, -97.70189667)"
347,4351,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70189667,30.29920006,"(30.29920006, -97.70189667)"
347,4352,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70140076,30.29750061,"(30.29750061, -97.70140076)"
347,4353,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70149994,30.29750061,"(30.29750061, -97.70149994)"
347,4354,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70159912,30.29750061,"(30.29750061, -97.70159912)"
347,4355,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2012,2013,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.7016983,30.29750061,"(30.29750061, -97.7016983)"
347,4356,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70179749,30.29750061,"(30.29750061, -97.70179749)"
347,4358,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70149994,30.29770088,"(30.29770088, -97.70149994)"
347,4359,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.7016983,30.29770088,"(30.29770088, -97.7016983)"
347,4360,David Weekley - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2013,2014,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70179749,30.29800034,"(30.29800034, -97.70179749)"
